states,scores
220110020011001001000200200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220111022011001001000200200010000002000000,"[0, 0.03511, 0, 0, 0, 0, 0]"
220111022011001201000210200010000002000000,"[0, 0.02618, 0, 0, 0, 0, 0]"
220111022011101201200210200010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
220111022011101201200210220010001002000000,"[0, -1, 0, 0, 0, 0, 0]"
201121220011000001000000200000000000000000,"[0.01967, 0, 0, 0, 0, 0, 0]"
201121220011002001000100200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
201121220011002001000100200020000001000000,"[0, 0, 0, 0, 0, 0, 0]"
201121220011002001200100210020000001000000,"[0, 0, 0, 0, 0, 1, 0]"
200100220010001002000000100000010000000000,"[0.03623, 0, 0, 0, 0, 0, 0]"
200100220010001002000200100000010000001000,"[0.02839, 0, 0, 0, 0, 0, 0]"
200101220010001002000200100020010000001000,"[0.01785, 0, 0, 0, 0, 0, 0]"
210101220010001002000200100020010002001000,"[0, 0, 0, 0, 0, 0, 0]"
210101221010201002000200100020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210101221010201202000210100020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210111221010201202000210100022010002001000,"[0, 0, 0, 0, 0, 0, -1]"
222111020111001001000200200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222111020111001011000200200020000002000000,"[0, -1, -1, -1, -1, -0.82143, -0.81996]"
222111020111001011100202200020000002000000,"[0, 0, 0, -1, 0, 0, 0]"
222110120010000001000000200000010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
100100220010002001000200000010000000000000,"[0.02187, 0, 0, 0, 0, 0, 0]"
110100220010002001000200000010000002000000,"[0, -1, -1, 0, 0, 0, 0]"
211122121110001201000210200012020002000000,"[0, 0, 0, 0.0119, 0, 0, 0]"
221110020011001001000200200010020002000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
221112020111001001000200200010020002000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
221112022111001011000200200010020002000000,"[0, 0, 0, 0, 0, 0, 0]"
200101120010002001000000200000000000000000,"[1, 0, 0, 0, 0, -1, 0]"
220122021010001201000210200011000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220122021010001201000210200011010001200000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222122021011001201000210200011010001200000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222122021211001201000210200011010001201000,"[0, 0, -1, 0, 0, 0, 0]"
210102020010002001000100200000010000000000,"[0.02321, 0, 0, 0, 0, 0, 0]"
200100020010001001000000200000010000002000,"[0.02618, 0, 0, 0, 0, 0, 0]"
200100020010001001000200200010010000002000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201110020210001001000200200010010002002000,"[0, -1, -1, 0, 0, 0, 0]"
220120211011000001000000200000000000000000,"[0.0283, 0, 0, 0, 0, 0, 0]"
220121211011002001000000200000000000000000,"[0.02366, 0, 0, 0, 0, 0, 0]"
220121211011102001000200200000000000000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121211011102001000200200020000000000000,"[1, 0, 0, 0, 0, 0, 0]"
222100021010001001000000000000000000000000,"[0, -1, 0, 0, 0, 0, 0]"
200101020020001001000200100000000000000000,"[0.01785, 0, 0, 0, 0, 0, 0]"
200121020020001001000200100000010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
202100120010001001000200200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222100121010001001000200200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222100121010001201000210200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222100121010001201000210200012020001001000,"[0, 0, 0, 0, 0, 0, 0]"
222102121010001201000210200012020001101000,"[0, 0, 0, 0, 0.0119, 0, 0]"
221120020111001011000202200010000002000000,"[0, -1, 0.03419, 0, -1, 0, 0]"
201110220210001001000200200010010002000000,"[0, -1, 0, 0, 0, 0, 0]"
210100120010002001000000200000000000000000,"[1, 0, 0, 0, 0, 0, 0]"
221110021110001221000200200010000002000000,"[0, -0.90715, -1, -1, -1, -1, -1]"
221110021110001221000221200010000002000000,"[0, -1, -1, -1, -1, -1, -1]"
222100120010001001000000200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222100122010001101000000200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222100122010001101000210200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222110122010001101000210200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222110122010001101000210200021010002000000,"[0, -1, 0, 0, 0, 0, 0]"
221100020010001001000200200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221100022010001101000200200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221100022010001101000220200011020001000000,"[0, 0, -1, 0, 0, 0, 0]"
200102020010001002000000100000010000000000,"[0.02618, 0, 0, 0, 0, 0, 0]"
200122020011001002000000100000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200122020011101002000200100000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200122020011101002100200100020010000000000,"[0, 0, 0, 0, 0, 0, 0]"
201122020011101002120200100020010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
210100020010002001000100200020010000000000,"[0.04857, 0, 0, 0, 0, 0, 0]"
211100020010002001000100200020010002000000,"[0, 0.02681, 0, 0, 0, 0, -1]"
211100022010002101000100200020010002000000,"[0, -1, 0, -1, 0, 0, 0]"
220100220010001001000100200000010000000000,"[0.0395, 0, 0, 0, 0, 0, 0]"
220100221010001001000100200020010000000000,"[0.02499, 0, 0, 0, 0, 0, 0]"
220100221010001101000100200020010002000000,"[0, 0.01726, 0, 0, 0, 0, 0]"
022100000120000001000000100000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
022100002120000101000000100000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222100002120000111000000100000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
222100022120000111000010100000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222100022120002111000010100001000000000000,"[1, 0, 0, 0, 0, 0, 0]"
211120122110002211000100000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
201000110000002000000000000000000000000000,"[0.02321, 0, 0, 0, 0, 0, 0]"
201000110000002000000200000010000000000000,"[0, 0, 0, 0, 0, 0, 0]"
211000110000002000000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211000112000002100000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211000112000002100000220000011000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211100112000002100000220000011000002200000,"[0, 0, -1, 0, 0, 0, 0]"
121110021210001110000222000021000002200000,"[0, 0, -1, 0, 0, 0, 0]"
201102120110002002000100100000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102120110002002000100100020020000000000,"[0, 0, 0, 0, 0, 0, 0]"
211102120110102002000100100020020002000000,"[0, -1, 0, 0, 0, 0, 0]"
210200001010000000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210200021010001000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210202021010001100000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
212100122010012000000100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212100122010012000000100000020000001000000,"[0, 0, 0, 0, 0, 0, 0]"
212110122210012000000100000020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
220110220010001001000100200020000001000000,"[0, 0.02083, 0, 0, 0, 0, 0]"
221110222010001001000100200020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
222121120110001001000200200000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
222121122110001011000200200000010000000000,"[0, 0, 0, 0, 0, -1, 0]"
211100220010002002000100100020010002001000,"[0, 0, 0, 0, 0.0119, -1, 0]"
222110001010000000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222110021010000001000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
222110221110000001000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
222110221110010001000000200000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
010010200000000000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210010200001000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210112200001000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210112220001000000100000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
101200000000000000000000000000000000000000,"[0.02618, 0, 0, 0, 0, 0, 0]"
101200120000000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
101200120100002000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
111200120100002020000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
111200120100002020000200000010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
111210120100002020000200000010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
111210120120002021000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
111210122120002021000200100010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
111210122120002221000210100010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
111210122120002221000211100012000002000000,"[0, 0, 0, 0, 0, 0, 0]"
111210122120002221000211100012210002000000,"[0, -1, 0, 0, 0, 0, 0]"
202111020010000001000000200000000000000000,"[-1, -1, -1, -1, -1, -1, 0]"
202111220011000001000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
202111220011100001200000200000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
201121120011002001000100200020000002000000,"[0, 0.0408, 0, 0, 0, 0, 0]"
221121120111002001000100200020000002000000,"[0, 0.0244, 0, 0, 0, 0, 0]"
221121122111002011000100200020000002000000,"[0, -1, -1, -1, 0, 0, 0]"
201110120010001001000100200020020002002000,"[0, 0, 0, 0, 0, 0, 0]"
201102020110000001000000200000000000000000,"[0.03661, 0, 0, 0, 0, 0, 0]"
201102020110002001000100200000000000000000,"[0.02053, 0, 0, 0, 0, 0, 0]"
211102220110002001000100200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102220110002011000100200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102221110002011000100200020000002000000,"[0, 0, 0, 0, 0, -1, 0]"
201100020020000001000000100000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
201100020020002001000100100000000000000000,"[0.03232, 0, 0, 0, 0, 0, 0]"
201110020120002001000100100020000002000000,"[0, 0.01785, -1, 0, 0, 0, 0]"
221110020120002011000100100020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
202100010010002001000100200020010000000000,"[0.02232, 0, 0, 0, 0, 0, 0]"
212100010010002001000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212100012010002101000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212110012010002101000120200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212110112010002101000120200022010002000000,"[0, -1, 0, 0, 0, 0, 0]"
221110220010001001000200200010010002000000,"[0, 0, 0, -1, 0, 0, 0]"
201110020110002001000100200020020000000000,"[0, 0, 0, 0, 0, 0, 0]"
221110020111002001100100200020020002000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
211102020010001001000200200000000000000000,"[-1, -1, -1, -1, 0.01726, 0, 0]"
222120010010001001000100200000000000000000,"[0.01785, 0, 0, 0, 0, 0, 0]"
222120010110001001000100200020000000000000,"[0, 0, 0, 0, 0, -1, 0]"
221110022210001101000200200010010002000000,"[0, -1, 0, 0, 0, 0, 0]"
202110020210001001000000200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202110020210001011000200200000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202110020210001011000201200020010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202111020210001011000201200020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
202100010110002021000100200020000001000000,"[0, -1, 0.02492, 0, 0, 0, 0]"
220110020010001001000000200000000000000000,"[0.04206, 0, 0, 0, 0, 0, 0]"
220111020010001001000200200000000000000000,"[-1, -1, -1, -1, -1, -1, -1]"
201100120010011001000200200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221101120010011001000200200020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
000001200000010000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200101200000010000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200101220000110000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200101220000112000000100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201101220000112000000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201101220010112000000100000020000002000000,"[0, 0, 0, -1, 0, 0, 0]"
020100001000000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220110021011002000000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220110021011002000100100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220110021011002200100110000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110021011002200100110000022000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110021011002201100110000022000002200000,"[0, 0, -1, 0, 0, 0, 0]"
211102220110102001000100200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102220110102011000100200020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200120120011002000000100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210120120011002000000100000020000000000000,"[0.01785, 0, 0, 0, 0, 0, 0]"
211122120011002000000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211122120111002000000100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211122122111002010000100000020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
211122122111002011200100000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221100121010011201000220200010000002000000,"[0, 0.03705, 0, 0, 0, 0, 0]"
221100121010011201000220200012000002100000,"[0, 0, 0.02767, 0, 0, 0, 0]"
221101121210011201000220200012000002100000,"[0, 0, 0, 0, 0.01785, 0, 0]"
221101121010001201000200200020000000000000,"[0.01785, 0, 0, 0, 0, 0, 0]"
221101121010001201000210200020000002000000,"[0, 0, 0, -1, 0, 0, 0]"
202100010110002001000000200000000000000000,"[0.03418, 0, 0, 0, 0, 0, 0]"
202100010110002001000200200000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202100010110002001000200200020010001000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
222100010110002001000200200020010001001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222100012110002011000200200020010001001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222100012110002211000210200020010001001000,"[0, -1, 0, 0, 0, 0, 0]"
202101000010000002000000100000000000000000,"[0.04321, 0, 0, 0, 0, 0, 0]"
202101020010000002000000100000010000000000,"[0.47807, 0, 0, 0, 0, 0, 0]"
202101020010002002000100100000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202101020110002002000100100020010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202101020110002002000100100020010002001000,"[0, 0.02618, 0, 0, 0, 0, 0]"
222111020110002002000100100020010002001000,"[0, 0.01785, 0, 0, 0, 0, 0]"
222111020111002022000100100020010002001000,"[0, 0, 0, 0, 0, 0, 0]"
222111020111002022100102100020010002001000,"[0, -1, 0, 0, 0, 0, 0]"
210100021010001001000200200010020002000000,"[0, 0, 0, 0, 0, 0, 0]"
210100021010001201000200200010020002001000,"[0, 0, 0, 0, 0, 0, 0]"
211120021010001201000200200010020002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211121021010001201000220200010020002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211121021010001201000220200012020002101000,"[0, 0, 0, 0, 0, 0, 0]"
211121021112001201000220200012020002101000,"[0, 0, 0, 0, 0, 0, 0]"
211121221112101201000220200012020002101000,"[0, 0, 0.0119, 0, 0, 0, 0]"
211121221112101221010220200012020002101000,"[0, 0, 1, 0, 0, 0, 0]"
200110000020000001000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220100021010000101000000200000000000000000,"[0.02351, 0, 0, 0, 0, 0, 0]"
220102021010001101000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220102021010001101000200200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220102021010001101000210200010000002000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
220112021010001101000210200010020002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220112021011001101000210200012020002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112021011001101000210200012020002200000,"[0, 0, 0, 0, 0, 0, -1]"
220101020010001000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201112020110002001000100200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201112020110002011000100200020000002000000,"[0, 0.0119, 0, 0, 0, -1, 0]"
221112020111002011000100200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112022111002011100100200020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
220120021010001101000100200020010002000000,"[0, 0, 0, 0, 0, 0, 0]"
222120021010001101000110200020010002000000,"[0, -1, 0, 0, 0, 0, -1]"
000110200000000000000000000000000000000000,"[0.02911, 0, 0, 0, 0, 0, 0]"
211102122010001001000100200020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
211102122210001011000100200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211102122210001211000100200020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
202121120012001001000200200000010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202121120012001001100200200020010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202121120012001001100200220020010001001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222121121012001001100200220020010001001000,"[0, 0, 0, 0, 0, 0, 0]"
222121121212001011100200220020010001001000,"[0, 0, 0, 0, 0, 0, 0]"
222121121212001211100201220020010001001000,"[0, -1, 0, 0, 0, 0, 0]"
201102120010102001000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
201102120010122001000100200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
211102120010122001000100200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102120110122001000100200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211102122110122011000100200020000002000000,"[0, 0, 0, 0, -1, 0, 0]"
211102122110022011000100000020000002000000,"[0, 0.01785, 0, 0, 0, 0, -1]"
211102122110022211000110000020000002000000,"[0, -1, -1, 0, 0, 0, 0]"
200121200010000001000000000000000000000000,"[-1, -1, -1, 0.01994, -1, 0, 0]"
222100011010001001000200200000000000000000,"[0.04898, 0, 0, 0, 0, 0, 0]"
222100111010001001000200200020000000000000,"[0, 0, 0, 0, 0, 0, 0]"
222100111010001101000200200020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
211102210010022001000100200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102210110022001000100200020000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
200112000020000001000000100000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210112020020000001000000100000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
220102020010001001000100200000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
220112020010001001000100200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220112021010001001000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220112021010001201000110200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220112021011001201000110200022010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112021011001201000110200022010002200000,"[0, 0, 0.0119, 0, 0, 0, 0]"
221112021211001201100110200022010002200000,"[0, 0, -1, 0, 0, 0, 0]"
220100211010002100000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220100211010022101000100000020000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220102211010022101000110000020000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221110020112002011000100000020000002000000,"[0, -1, -1, -1, -1, 0.0119, -1]"
200102110010200001000000200000000000000000,"[0.03169, 0, 0, 0, 0, 0, 0]"
200102110010202001000100200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
200102110010202001000100200020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220102111010202001000100200020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220102111010202201010100200020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220102111010202201010120200021000001000000,"[0, 0, 0, 0, 0, 0, 0]"
220102111010202201010120202021000001100000,"[0, 0, -1, 0, 0, 0, 0]"
202100020110000010000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
202100020110002010000100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202111020110002010000100000020000002000000,"[0, 0.02894, 0, 0, 0, 0, 0]"
222111022111002010000101000020000002000000,"[0, -1, -1, -1, -1, -1, -1]"
202102010010000001000000200000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202102010110002001000000200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202102210110102001000000200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202102210110102001000200200010010000000000,"[0, -1, 0, 0, 0, 0, 0]"
202102210010100001000000200000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202122210011100001000000200000010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
202100000110000001000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
222110000110000001000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222110020110000011000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222110020110002011000100200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
222110020111002011000100200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222110020111002011000101200020020000000000,"[0, 0, 0, 0, 0, 0, 0]"
222112020111002011100101200020020000000000,"[-1, 0, 0, 0, 0, 0, 0]"
202101020010001000000000000000000000000000,"[0.12084, 0, 0, 0, 0, 0, 0]"
202101020010001001000200000000000000000000,"[-1, -1, -1, 0.12788, 0, 0, 0]"
220120221010001101000100200020000001000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
220121221010001101000120200020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121221010001101000120200022000001000000,"[0, -1, 0, 0, 0, 0, 0]"
200120020010001002000100100000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200120120010001002000100100020000000000000,"[0, 0, 0, 0, 0, 0, 0]"
200120120012001002100100100020000000000000,"[0, 0, 0, 0, 0, 0, 0]"
200121120012001002100100120020000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221120020111001011100202200010020002000000,"[0, -1, 0, 0, 0, 0, 0]"
221120022111001011100202200010120002000000,"[0, 1, 0, 0, 0, 0, 0]"
201110220010001001000100200020020000000000,"[0, 0, 0.02499, 0, 0, 0, 0]"
220100211010022101000100200020000001000000,"[0, 0.01994, -1, 0, 0, 0, 0]"
220100211010022101000120200020010001000000,"[0, 0, 0, 0, 0, 0, 0]"
220100211010022101000120200022010001001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220110211010022101000120200022010001201000,"[0, 0, -1, 0, 0, 0, 0]"
210102022010001101000100200020000000000000,"[0.0312, 0, 0, 0, 0, 0, 0]"
210112022012001101100120200021000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200120020011000001000000000000000000000000,"[-1, -1, -1, 0, 0, 0, 0]"
201011120200000000000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
120120021010000000000000000000000000000000,"[0.02321, 0, 0, 0, 0, 0, 0]"
